source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",55b2e3f90742f34030bca132a11b216b,Rewinding the Clock: Emerging Pharmacological Strategies for Human Anti-Aging Therapy.,,"Delrue C, Speeckaert R, Speeckaert MM.",2025,Int J Mol Sci,10.3390/ijms26199372,41096641,PMC12524491,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",d7a8a468f4347f12ce968bcfa46eb69a,From Elixirs to Geroscience: A Historical and Molecular Perspective on Anti-Aging Medicine.,,"Nicoletti GRP, Mangano K, Nicoletti F, Cavalli E.",2025,Molecules,10.3390/molecules30244728,41471752,PMC12735892,,historical article; review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",82cab635b1a9a70aa5ec67ccc9c83f42,NAD&lt;sup&gt;+&lt;/sup&gt; controls circadian rhythmicity during cardiac aging.,,"Carpenter BJ, Lecacheur M, Mangold YN, Cui K, Günther S, Vermunt MW, Dierickx P.",2026,Commun Biol,10.1038/s42003-026-09818-1,41813966,PMC13039344,,research-article; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",fc45aaca2e3a8abc74def4ae0967204a,The inflammatory clock: how cGAS-STING ticks in the aging ovary.,,"Ma Y, Chen Y, Yuan X, Li T, Luo H, Gu Y.",2026,Front Cell Dev Biol,10.3389/fcell.2026.1771546,41816108,PMC12972751,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",b9a1adbad03f2c5fd6928dd6af47b41c,Precision geronutrition: personalized nutritional strategies to extend healthy lifespan.,,"Park SH, Jung CH, Ahn J.",2026,BMB Rep,,41407319,PMC12867180,,news; review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",fbf175c0fce1b59bd6ba6da794f58987,Translational Geroscience Strategies for Delaying Multimorbidity.,,"Khanal P, Chand J, Patil VS, Singh L, Bhattacharya K.",2026,ACS Pharmacol Transl Sci,10.1021/acsptsci.6c00026,41988378,PMC13077501,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",454611a12f395bcc1b2a0954ec609965,"Dynamic Oxidative States: Interplay of Aging, Metabolic Stress, and Circadian Rhythms in Modulating Stroke Severity.",,"Sun JM, Jan JS, Hsieh CT, Taliyan R, Yang CH, Teng RD, Yen TL.",2025,Antioxidants (Basel),10.3390/antiox15010054,41596112,PMC12837249,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",1d050d742d4e714891225181e507ef87,The NAD-brain pharmacokinetic study of NAD augmentation in blood and brain using oral precursor supplementation.,,"Berven H, Svensen M, Eikeland H, Tvedten N, Sheard EV, Af Geijerstam SA, Søgnen M, McCann A, Arnsten L, Årseth O, Skjeie V, Hjellbrekke A, Skeie GO, Torres Cleuren YN, Nido GS, Haugarvoll K, Riemer F, Tzoulis C, Dölle C.",2026,iScience,10.1016/j.isci.2026.114764,41858901,PMC12996706,,research-article; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",8b443501b049b35ca58e5fe36cd1afba,Circadian rhythm disruption impairs ovarian follicular development via NAD&lt;sup&gt;+&lt;/sup&gt; metabolic reprogramming.,,"Ying YY, Chen X, Yao SY, Chen RX, Ying Y, Qiu H, Xu QQ, Li ZY, Ye CQ, Qian YL, Liang HQ, Sun X, Zhang D.",2026,EBioMedicine,10.1016/j.ebiom.2026.106200,41797048,PMC12991957,,research-article; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",95563183570f9c07fb24c7592da908fd,"The Diet-Obesity-Brain Axis: Metabolic, Epigenetic, and DNA-Repair Pathways Linking Eating Patterns to Cognitive Aging, with an AI-Enabled Translational Perspective.",,"Loomba M, Bansal S, Singh KK, Mishra PK, Ghosh S, Raghunath M, Mishra AK, Sinha JK.",2025,Nutrients,10.3390/nu17213493,41228565,PMC12610630,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",fb851e1b4b5bdc9258762c46df990634,Vitamin B3 Ameliorates Sleep Duration and Quality in Clinical and Pre-Clinical Studies.,,Weiss C.,2025,Nutrients,10.3390/nu17121982,40573093,PMC12195990,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",9026b48a9b4a140969163bfada24f1e0,Epigenetic Regulation of Aging and its Rejuvenation.,,"An Y, Wang Q, Gao K, Zhang C, Ouyang Y, Li R, Ma Z, Wu T, Zhou L, Xie Z, Zhang R, Wu G.",2025,MedComm (2020),10.1002/mco2.70369,40904701,PMC12402629,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",bfce8eb54453cdb08d6c0c6a9bcf7cd7,"Insights on geroscience pre-clinical and clinical trials to promote healthy aging from the Intrinsic Capacity, Frailty and Sarcopenia Research Task Force 2025.",,"Tagliafico L, Canevelli M, Barreto PS, Cesari M, Ferrucci L, Vellas B, Rolland Y, ICFSR Task Force.",2026,J Frailty Aging,10.1016/j.tjfa.2026.100147,41863810,PMC13010422,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",1e33e0850a6b80c8a5e42253b4e8f978,Constant Illumination Boosts Rice Immunity via the Nicotinamide Mononucleotide Signaling Pathway: A Mechanistic Exploration.,,"Sun M, Wu X, Ding K, Song L, Zhou M, Su X, Ye Z, Tang M, Lu T, Qian H, Fu Z, Ni Y.",2026,Rice (N Y),10.1186/s12284-026-00892-x,41718846,PMC13031459,,research-article; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",c5b0fff210c02d5db35104d977878851,"Metabolic, epigenetic, and immune crosstalk in ovarian aging.",,"Li J, Liao Q, Yang Y, Wang K, Liu W, Zhou F, Liu H, Zhang Y.",2026,iScience,10.1016/j.isci.2026.114733,41847614,PMC12990349,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",cd861e0e58ba5381a16d03c1c13c7d70,Aging reimagined: Bridging clinical modulation and scientific breakthroughs.,,"Mhamdi S, Chamari K, BaHammam AS, Alkeridy WA, Aldeeri AA, Ben Saad H.",2026,Biol Sport,10.5114/biolsport.2026.156224,41994361,PMC13081146,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",0fcd96667655ab4b60a78445a062b22e,Nicotinamide phosphoribosyltransferase in NAD&lt;sup&gt;+&lt;/sup&gt; metabolism: physiological and pathophysiological implications.,,"Zhang W, Ren H, Chen W, Hu B, Feng C, Li P, Shi Y, Fang J.",2025,Cell Death Discov,10.1038/s41420-025-02672-w,40775221,PMC12332177,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",d434fc0f2eae9ca85e1b2c8f485042cf,Nicotinamide mononucleotide attenuates hepatic endoplasmic reticulum stress and modulates circadian rhythms in young mice with diet-induced obesity.,,"Kwon SY, Na K, Han Y, Song S, Park YJ.",2026,Nutr Res Pract,10.4162/nrp.2026.20.2.220,41970324,PMC13062564,,research-article; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",f2db1c446b700eee2cd7c06c3d5af5ec,A State-of-the-Art Overview on (Epi)Genomics and Personalized Skin Rejuvenating Strategies.,,"Tauser RG, Vasincu IM, Iacob AT, Apotrosoaei M, Profire BȘ, Lupascu FG, Chirliu OM, Profire L.",2025,Pharmaceutics,10.3390/pharmaceutics17121585,41471101,PMC12736729,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",8d3e78c0355db189ac3080cd9f181f1e,The drug discovery and therapeutic nano-strategies targeting cellular senescence.,,"Wang Y, Liu M, Chen X, Wang S, Li J, Sun Y, Zheng X, Zhang J, Li H.",2025,Mater Today Bio,10.1016/j.mtbio.2025.102480,41235365,PMC12605296,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",76afa9446c41bbd164a7f0aba7aa0f7f,Pathobiochemistry of Aging and Neurodegeneration: Deregulation of NAD+ Metabolism in Brain Cells.,,"Kolotyeva NA, Groshkov AA, Rozanova NA, Berdnikov AK, Novikova SV, Komleva YK, Salmina AB, Illarioshkin SN, Piradov MA.",2024,Biomolecules,10.3390/biom14121556,39766263,PMC11673498,,"research support, non-u.s. gov't; review-article; review; journal article",False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",6e52d1ff4664788cc764ab5de8d41b09,Links Between Autophagy and Healthy Aging.,,"Ebata H, Hansen M.",2026,J Mol Biol,10.1016/j.jmb.2026.169656,41577121,PMC12912249,,research-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",4a9b918368abe850ddaaf5f742a8e11d,"Keeping up with the nicotinamides: NADP(H), the forgotten circadian cofactor that keeps metabolic time.",,"Palluth L, Takahashi JS, Green CB.",2025,Life Metab,10.1093/lifemeta/loaf034,41070198,PMC12507031,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",ea29f885ebc1345c91cd9d813c75d538,Metformin Regulation of the Liver Circadian Clock and Metabolic Aging: A Systems Modeling Study.,,"Zhang M, Li Y.",2026,Metabolites,10.3390/metabo16030208,41893357,PMC13027763,,research-article; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",bbd2dfd2b69a04f9ff31df2ac6e56511,Function of NAD metabolism in white adipose tissue: lessons from mouse models.,,"Kwon SY, Park YJ.",2024,Adipocyte,10.1080/21623945.2024.2313297,38316756,PMC10877972,,"research support, non-u.s. gov't; review-article; review; journal article",False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",e47841fa0248515aaac51d88cb973cd0,Molecular pathways linking chronic psychological stress to accelerated aging: mechanisms and interventions.,,"Alhazzaa OA, Abahussin HM, Majrashi MA, Alotaibi MS, Alkhrayef MN, Alhamdan ZA, Alawad AO.",2026,Front Aging,10.3389/fragi.2026.1743142,41717659,PMC12914971,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",e6d1195e9867572741fee17a5cd440d5,Cellular Models of Aging and Senescence.,,"Kim B, Lee DI, Basisty N, Dai DF.",2025,Cells,10.3390/cells14161278,40862757,PMC12384970,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",e2b059b87c761b1932e42b59819a77e1,"Targeting the Biology of Aging in Cerebrovascular Disease: Inflammation, Metabolism, Senescence, and Regeneration",,"Glavan D, Doeppner T, Abuzan M, Hermann D, Capitanescu B, Olaru D, Popa-Wagner A.",2026,Int J Mol Sci,,,PMC12941123,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",7f367b4db05a00df4933fe6001aac078,Current Understanding of SIRT7 Function and Its Emerging Roles in the Central Nervous System.,,"Jiao Y, Wang C, Zhang S.",2026,Cells,10.3390/cells15060548,41892337,PMC13024872,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",1b644daece3b24bc31607d7553cc84f8,The function of nicotinamide phosphoribosyl transferase (NAMPT) and its role in diseases.,,"Peng A, Li J, Xing J, Yao Y, Niu X, Zhang K.",2024,Front Mol Biosci,10.3389/fmolb.2024.1480617,39513038,PMC11540786,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",6ca1b4990de9f6d79aa90522e230c296,Targeting DNA damage in ageing: towards supercharging DNA repair.,,"Bujarrabal-Dueso A, Garinis GA, Robbins PD, Vijg J, Schumacher B.",2025,Nat Rev Drug Discov,10.1038/s41573-025-01212-6,40506534,PMC12825315,,research-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",0f18fd702e349642826a806767ffb06a,Circadian synchronization between diet and gut microbiota in modulating host's health.,,"Ma J, Zhen Y, Weng Y, Lin J, Zhang C, Zhong Y, Zhou J, Wang M.",2026,Gut Microbes,10.1080/19490976.2026.2647602,41914045,PMC13048562,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",6cb2579dca24f5dd1e99c49b4bcfef2d,Neuroendocrine-associated epigenetic factors in cellular senescence: mechanisms and therapeutic implications.,,"Jayaraman S, Eswaran A, Rajagopal P, Palanisamy CP, Veerakumar P, Veeraraghavan VP, Sirasanagandla SR.",2026,Biogerontology,10.1007/s10522-026-10402-7,41746442,PMC12946337,,review-article; review; journal article,False,2026-04-23T01:41:28
europe_pmc,mixed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",6c90cc3e14d466a1dfbd7ce03ccaa520,Possible Involvement of NAMPT in the Anti-Obesity Effect of Oral Administration of Fermented Rice with Lactobacillus kefiranofaciens (Rice Kefiran) in C57BL/6J Mice,,,2026,Int J Mol Sci,,,PMC12940696,,research-article; journal article,False,2026-04-23T01:41:28
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",fbb85824bfdbb3ed7e1ad74e22d953bf,Comparison of anti-aging effect of PQQ (Pyrroloquinoline quinone) and NMN/NR (Nicotinamide mononucleotide /Nicotinamide riboside) – possible combination use,,Ulpathakumbura Savani; Lu Sicong Kenric; Gunarathne Rasika; Yang John Zhiyong; Liu Johnson; Jin Xiaodong; Zhou Qiang; Lu Jun,2026,Ageing Research Reviews,10.1016/j.arr.2025.102992,,,https://doi.org/10.1016/j.arr.2025.102992,journal-article,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",8d690268641c78517b687c0b8744d4cc,NAD+ Precursors Nicotinamide Mononucleotide (NMN) and Nicotinamide Riboside (NR): Potential Dietary Contribution to Health,,Alegre Gabriela Fabiana Soares; Pastore Glaucia Maria,2023,Current Nutrition Reports,10.1007/s13668-023-00475-y,,,https://doi.org/10.1007/s13668-023-00475-y,journal-article,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",827190c4d6eefedbb0bb33aba83bc9ef,"Enzymatic and Chemical Syntheses of Vacor Analogs of Nicotinamide Riboside, NMN and NAD",,Sverkeli Lars Jansen; Hayat Faisal; Migaud Marie E.; Ziegler Mathias,2021,Biomolecules,10.3390/biom11071044,,,https://doi.org/10.3390/biom11071044,journal-article,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",50746376c5ab599e476afa3bdb429ea3,Determination of NAD+ precursors nicotinamide mononucleotide (NMN) and nicotinamide riboside (NR) in plant foods: exploring dietary sources,,Alegre Gabriela Fabiana Soares; Pastore Glaucia Maria,2025,CyTA - Journal of Food,10.1080/19476337.2025.2458753,,,https://doi.org/10.1080/19476337.2025.2458753,journal-article,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",d0ae4c30f575ea3e0993e652737758dd,Figure 1. Various modes of axonal protection mediated by the manipulation of NAD+ synthesis pathways.,,,,,10.7554/elife.19749.002,,,https://doi.org/10.7554/elife.19749.002,component,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",8d1e02d294bb1342a8d5d99b8978d191,Crystal structure of human nicotinamide riboside kinase (NRK1) in complex with nicotinamide mononucleotide (NMN),,Khan J.A.; Xiang S.; Tong L.,2007,Worldwide Protein Data Bank,10.2210/pdb2qg6/pdb,,,https://doi.org/10.2210/pdb2qg6/pdb,dataset,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",6908fc73d2bc4494c20b802019143ef5,P–230 The NAD+ precursor nicotinamide riboside protects against postovulatary aging in vitro,,Tianjie L,2021,Human Reproduction,10.1093/humrep/deab130.229,,,https://doi.org/10.1093/humrep/deab130.229,journal-article,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",217d6c008e36d016041f462c41594288,"Nicotinamide riboside, an NAD+ precursor, attenuates inflammation and oxidative stress by activating sirtuin 1 in alcohol-stimulated macrophages",,Kang Hyunju; Park Young-Ki; Lee Ji-Young,2021,Laboratory Investigation,10.1038/s41374-021-00599-1,,,https://doi.org/10.1038/s41374-021-00599-1,journal-article,False,2026-04-23T01:41:30
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",4daec71cffbe43a54088b91c94055a2d,Intravenous infusion of nicotinamide adenine dinucleotide (NAD+) versus nicotinamide riboside (NR): a retrospective tolerability pilot study in a real-world setting,,Reyna Kirsten; Heinzen Greer; Patel Nikita; Ritter Marie; Siojo Alexandra; Legere Henry; Pojednic Rachele,2026,Frontiers in Aging,10.3389/fragi.2026.1652582,,,https://doi.org/10.3389/fragi.2026.1652582,journal-article,False,2026-04-23T01:41:30
