source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at,dedup_key,title_norm,screen_label,screen_confidence,exclusion_reason,intervention_classes,outcome_terms,evidence_model,retrieval_status,retrieval_note
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",d0ae4c30f575ea3e0993e652737758dd,Figure 1. Various modes of axonal protection mediated by the manipulation of NAD+ synthesis pathways.,,,,,10.7554/elife.19749.002,,,https://doi.org/10.7554/elife.19749.002,component,False,2026-04-23T01:41:30,doi:10.7554/elife.19749.002,figure 1 various modes of axonal protection mediated by the manipulation of nad synthesis pathways,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(""biological age"" OR ""epigenetic clock"" OR ""DNA methylation age"") AND (intervention OR trial OR therapy)",74fc5754141115d38cd06ab9aa2db0f0,Figure 2—figure supplement 4. Age-related changes in DNA methylation of the ten WLMT clock sites with highest positive weights.,,,,,10.7554/elife.40675.012,,,https://doi.org/10.7554/elife.40675.012,component,False,2026-04-23T01:40:51,doi:10.7554/elife.40675.012,figure 2 figure supplement 4 age related changes in dna methylation of the ten wlmt clock sites with highest positive weights,uncertain,0.45,ageing_outcome_unclear,supplements,,human,link_available,Full text link or landing page available
crossref,bibliographic,"(""biological age"" OR ""epigenetic clock"" OR ""DNA methylation age"") AND (intervention OR trial OR therapy)",772d26729b110543255aed88e35131b9,Figure 2—figure supplement 5. Age-related changes in DNA methylation for the ten WLMT clock sites with lowest negative weights.,,,,,10.7554/elife.40675.013,,,https://doi.org/10.7554/elife.40675.013,component,False,2026-04-23T01:40:51,doi:10.7554/elife.40675.013,figure 2 figure supplement 5 age related changes in dna methylation for the ten wlmt clock sites with lowest negative weights,uncertain,0.45,ageing_outcome_unclear,supplements,,human,link_available,Full text link or landing page available
crossref,bibliographic,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),855b8b42d6883f3e41299f2d28ba1e0f,Editor's evaluation: Short senolytic or senostatic interventions rescue progression of radiation-induced frailty and premature ageing in mice,,Isales Carlos,2022.0,,10.7554/elife.75492.sa0,,,https://doi.org/10.7554/elife.75492.sa0,peer-review,False,2026-04-23T01:41:38,doi:10.7554/elife.75492.sa0,editor s evaluation short senolytic or senostatic interventions rescue progression of radiation induced frailty and premature ageing in mice,uncertain,0.55,needs_full_text_or_abstract,senolytics,frailty,animal,link_available,Full text link or landing page available
crossref,bibliographic,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),6759d30cc8f2901304cff2b26fd4b3ff,Decision letter: Short senolytic or senostatic interventions rescue progression of radiation-induced frailty and premature ageing in mice,,,2022.0,,10.7554/elife.75492.sa1,,,https://doi.org/10.7554/elife.75492.sa1,peer-review,False,2026-04-23T01:41:38,doi:10.7554/elife.75492.sa1,decision letter short senolytic or senostatic interventions rescue progression of radiation induced frailty and premature ageing in mice,uncertain,0.55,needs_full_text_or_abstract,senolytics,frailty,animal,link_available,Full text link or landing page available
europe_pmc,mixed,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",86cc97603bf01267db9575edbc50063d,Physical Activity as an Intervention for Frailty Syndrome: A Narrative Review.,,Oza R.,2025.0,Cureus,10.7759/cureus.100293,41476438.0,PMC12750467,,review-article; review; journal article,False,2026-04-23T01:41:13,doi:10.7759/cureus.100293,physical activity as an intervention for frailty syndrome a narrative review,uncertain,0.55,needs_full_text_or_abstract,exercise,frailty,unclear,retrieved_open_metadata,PMC full text likely available
crossref,bibliographic,"(aging OR ageing OR healthspan) AND (microbiome OR probiotic OR ""fecal microbiota"")",ee2af2fd5439930e1c0a23eb9362b096,Fecal Microbiota Transplantation: A Microbiome Modulation Technique for Alzheimer’s Disease,,Nandwana Varsha; Debbarma Shibajee,2021.0,Cureus,10.7759/cureus.16503,,,https://doi.org/10.7759/cureus.16503,journal-article,False,2026-04-23T01:41:51,doi:10.7759/cureus.16503,fecal microbiota transplantation a microbiome modulation technique for alzheimer s disease,uncertain,0.45,ageing_outcome_unclear,microbiome,,unclear,link_available,Full text link or landing page available
europe_pmc,mixed,(aging OR ageing OR longevity OR frailty) AND (metformin OR rapamycin OR sirolimus OR mTOR),cb4801fba04f192f64dc703781372e53,The Mechanistic Target of Rapamycin (mTOR) Pathway as a Target of Anti-aging Therapies: The Role of Rapamycin and Its Analogs in the Regulation of Cellular Processes and Their Impact on Longevity.,,"Zerdka J, Brasse P, Piszka M, Kwapien E, Kubicka M, Bartkowski J, Banach J, Dacyl H, Owczarska A.",2025.0,Cureus,10.7759/cureus.98514,41497909.0,PMC12766144,,review-article; review; journal article,False,2026-04-23T01:41:22,doi:10.7759/cureus.98514,the mechanistic target of rapamycin mtor pathway as a target of anti aging therapies the role of rapamycin and its analogs in the regulation of cellular processes and their impact on longevity,uncertain,0.45,ageing_outcome_unclear,rapamycin_mtor,,cellular,retrieved_open_metadata,PMC full text likely available
crossref,bibliographic,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),956095268bacd33938790f5a4ac250f9,Dasatinib and Quercetin: Short-term Simultaneous Administration Yields Senolytic Effect in Humans,,Jaba Tkemaladze,2022.0,Issues and Developments in Medicine and Medical Research Vol. 2,10.9734/bpi/idmmr/v2/15155d,,,https://doi.org/10.9734/bpi/idmmr/v2/15155d,book-chapter,False,2026-04-23T01:41:38,doi:10.9734/bpi/idmmr/v2/15155d,dasatinib and quercetin short term simultaneous administration yields senolytic effect in humans,uncertain,0.45,ageing_outcome_unclear,senolytics,,human,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",7652d1d65763a843ed7a6a486258a2b3,Small molecule activators of sirtuins extend Saccharomyces cerevisiae lifespan.,,Howitz KT; Bitterman KJ; Cohen HY; Lamming DW; Lavu S; Wood JG; Zipkin RE; Chung P,2003.0,Nature,,12939617.0,,https://pubmed.ncbi.nlm.nih.gov/12939617/,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.",False,2026-04-23T01:41:27,pmid:12939617.0,small molecule activators of sirtuins extend saccharomyces cerevisiae lifespan,uncertain,0.55,needs_full_text_or_abstract,nad_sirtuin,lifespan,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),086b4ac92d4481cafab2d677ace23546,Rapamycin fed late in life extends lifespan in genetically heterogeneous mice.,,Harrison DE; Strong R; Sharp ZD; Nelson JF; Astle CM; Flurkey K; Nadon NL; Wilkinson JE,2009.0,Nature,,19587680.0,,https://pubmed.ncbi.nlm.nih.gov/19587680/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.",False,2026-04-23T01:40:41,pmid:19587680.0,rapamycin fed late in life extends lifespan in genetically heterogeneous mice,uncertain,0.55,needs_full_text_or_abstract,rapamycin_mtor,lifespan,animal,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",be6dc8ad92bdf4a934f0de062a1ca325,"Nicotinamide mononucleotide, a key NAD(+) intermediate, treats the pathophysiology of diet- and age-induced diabetes in mice.",,Yoshino J; Mills KF; Yoon MJ; Imai S,2011.0,Cell metabolism,,21982712.0,,https://pubmed.ncbi.nlm.nih.gov/21982712/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:27,pmid:21982712.0,nicotinamide mononucleotide a key nad intermediate treats the pathophysiology of diet and age induced diabetes in mice,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,animal,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",eeef838d6b06946e7bc9abc6601cadcc,Aging and exercise.,,Allen J; Morelli V,2011.0,Clinics in geriatric medicine,,22062447.0,,https://pubmed.ncbi.nlm.nih.gov/22062447/,Journal Article; Review,False,2026-04-23T01:41:11,pmid:22062447.0,aging and exercise,uncertain,0.45,ageing_outcome_unclear,exercise,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),8784329e2a7bc113b5bb3ff1987fda8a,Telomerase gene therapy in adult and old mice delays aging and increases longevity without increasing cancer.,,Bernardes de Jesus B; Vera E; Schneeberger K; Tejera AM; Ayuso E; Bosch F; Blasco MA,2012.0,EMBO molecular medicine,,22585399.0,,https://pubmed.ncbi.nlm.nih.gov/22585399/,Journal Article,False,2026-04-23T01:40:41,pmid:22585399.0,telomerase gene therapy in adult and old mice delays aging and increases longevity without increasing cancer,uncertain,0.45,ageing_outcome_unclear,controversial,,animal,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),32d749f03e8a8d446119c0520ee2a2d3,Metformin retards aging in C. elegans by altering microbial folate and methionine metabolism.,,Cabreiro F; Au C; Leung KY; Vergara-Irigaray N; Cochemé HM; Noori T; Weinkove D; Schuster E,2013.0,Cell,,23540700.0,,https://pubmed.ncbi.nlm.nih.gov/23540700/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:41,pmid:23540700.0,metformin retards aging in c elegans by altering microbial folate and methionine metabolism,uncertain,0.45,ageing_outcome_unclear,metformin,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",6059f13594f16ea6280ea9a56ca896fd,Fasting or caloric restriction for healthy aging.,,Anton S; Leeuwenburgh C,2013.0,Experimental gerontology,,23639403.0,,https://pubmed.ncbi.nlm.nih.gov/23639403/,"Editorial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:02,pmid:23639403.0,fasting or caloric restriction for healthy aging,uncertain,0.45,ageing_outcome_unclear,caloric_restriction; fasting,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",05079f0f4e1061102b27178854d4eb24,The NAD(+)/Sirtuin Pathway Modulates Longevity through Activation of Mitochondrial UPR and FOXO Signaling.,,Mouchiroud L; Houtkooper RH; Moullan N; Katsyuba E; Ryu D; Cantó C; Mottis A; Jo YS,2013.0,Cell,,23870130.0,,https://pubmed.ncbi.nlm.nih.gov/23870130/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.",False,2026-04-23T01:41:27,pmid:23870130.0,the nad sirtuin pathway modulates longevity through activation of mitochondrial upr and foxo signaling,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),ffd0a2c726a684442ef43c909c0de63c,Metformin improves healthspan and lifespan in mice.,,Martin-Montalvo A; Mercken EM; Mitchell SJ; Palacios HH; Mote PL; Scheibye-Knudsen M; Gomes AP; Ward TM,2013.0,Nature communications,,23900241.0,,https://pubmed.ncbi.nlm.nih.gov/23900241/,"Journal Article; Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:41,pmid:23900241.0,metformin improves healthspan and lifespan in mice,include,0.75,,metformin,lifespan; healthspan,animal,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",47f06f98a0172285e4210fad4e1dac65,Declining NAD(+) induces a pseudohypoxic state disrupting nuclear-mitochondrial communication during aging.,,Gomes AP; Price NL; Ling AJ; Moslehi JJ; Montgomery MK; Rajman L; White JP; Teodoro JS,2013.0,Cell,,24360282.0,,https://pubmed.ncbi.nlm.nih.gov/24360282/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:27,pmid:24360282.0,declining nad induces a pseudohypoxic state disrupting nuclear mitochondrial communication during aging,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",bb1402d88f16427469b37e004831d1a1,NAD+ and sirtuins in aging and disease.,,Imai S; Guarente L,2014.0,Trends in cell biology,,24786309.0,,https://pubmed.ncbi.nlm.nih.gov/24786309/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",False,2026-04-23T01:41:27,pmid:24786309.0,nad and sirtuins in aging and disease,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR longevity OR frailty) AND (metformin OR rapamycin OR sirolimus OR mTOR),28906b077899090098d9a2d1a56a0c70,"Longevity, aging and rapamycin.",,Ehninger D; Neff F; Xie K,2014.0,Cellular and molecular life sciences : CMLS,,25015322.0,,https://pubmed.ncbi.nlm.nih.gov/25015322/,Journal Article; Review,False,2026-04-23T01:41:19,pmid:25015322.0,longevity aging and rapamycin,uncertain,0.45,ageing_outcome_unclear,rapamycin_mtor,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),0713dcd9898c5578344405519cbfaf11,The Achilles' heel of senescent cells: from transcriptome to senolytic drugs.,,Zhu Y; Tchkonia T; Pirtskhalava T; Gower AC; Ding H; Giorgadze N; Palmer AK; Ikeno Y,2015.0,Aging cell,,25754370.0,,https://pubmed.ncbi.nlm.nih.gov/25754370/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:33,pmid:25754370.0,the achilles heel of senescent cells from transcriptome to senolytic drugs,uncertain,0.45,ageing_outcome_unclear,senolytics,,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",0c743e02e4a86d4445747d90dcd7c523,"A Periodic Diet that Mimics Fasting Promotes Multi-System Regeneration, Enhanced Cognitive Performance, and Healthspan.",,Brandhorst S; Choi IY; Wei M; Cheng CW; Sedrakyan S; Navarrete G; Dubeau L; Yap LP,2015.0,Cell metabolism,,26094889.0,,https://pubmed.ncbi.nlm.nih.gov/26094889/,"Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:02,pmid:26094889.0,a periodic diet that mimics fasting promotes multi system regeneration enhanced cognitive performance and healthspan,include,0.75,,fasting,healthspan,human,link_available,Full text link or landing page available
